SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-4242000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,464000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004099999,非运算项目,-170602994410.72
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001001,营业额,81912000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001002,其他营业收入,20365000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001999,营运收入,102277000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004005002,销售成本,51744000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004007999,毛利,50533000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010003,销售及分销费用,19231000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010010,研发费用,15772000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010999,经营溢利,15530000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011200,利息收入,4451000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011201,融资成本,1883000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011997,溢利其他项目,9227000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011999,除税前溢利,27325000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012001,税项,4743000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012999,除税后溢利,22582000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025001,少数股东损益,-4991000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025002,股东应占溢利,27573000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027002,每股基本盈利,9.83
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027003,每股摊薄盈利,9.75
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030997,其他全面收益其他项目,286000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030999,其他全面收益,286000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004039999,全面收益总额,22868000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-3985000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,26853000000.0
09888.HK,09888,百度集团-SW,10088143,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004099999,非运算项目,-69189330000.0
